4.47, 0.00, -0.05
4.48, 0.00, -0.09
4.48, 0.00, -0.09
4.49, 0.00, -0.05
4.50, 0.00, 0.02
4.50, 0.00, 0.06
4.51, 0.00, 0.08
4.52, 0.00, 0.07
4.52, 0.00, 0.06
4.53, 0.00, 0.07
4.53, 0.00, 0.10
4.54, 0.00, 0.10
4.55, -1.53, 0.11
4.55, -1.53, 0.04
4.56, -1.53, -0.03
4.57, 0.00, -0.08
4.57, 0.00, -0.07
4.58, 0.00, -0.05
4.59, 1.53, -0.00
4.59, 0.00, 0.06
4.60, 0.00, 0.06
4.60, -1.53, 0.04
4.61, 0.00, -0.01
4.62, 0.00, -0.04
4.62, 0.00, -0.06
4.63, 1.53, -0.02
4.64, 1.53, 0.09
4.65, 1.53, 0.10
4.65, -1.53, 0.05
4.66, 0.00, -0.02
4.67, 1.53, 0.01
4.67, 1.53, 0.22
4.68, 1.53, 0.61
4.69, 0.00, 0.83
4.69, 1.53, 0.84
4.70, 0.00, 0.66
4.70, 0.00, 0.33
4.71, -1.53, 0.05
4.72, -1.53, -0.21
4.72, 0.00, -0.44
4.73, 0.00, -0.46
4.74, 0.00, -0.38
4.74, 0.00, -0.32
4.75, 0.00, -0.29
4.75, 0.00, -0.34
4.76, 0.00, -0.39
4.77, 0.00, -0.44
4.77, 0.00, -0.43
4.78, 0.00, -0.38
4.79, 0.00, -0.28
4.79, 0.00, -0.18
4.80, 0.00, -0.10
4.80, 0.00, -0.05
4.81, 0.00, -0.03
4.82, 0.00, -0.30
4.82, 1.53, -0.49
4.83, 1.53, -0.31
4.84, 1.53, -0.03
4.84, 0.00, 0.23
4.85, 4.60, 0.48
4.85, 3.07, 1.21
4.86, 3.07, 1.65
4.87, 3.07, 1.89
4.87, 3.07, 1.94
4.88, 1.53, 1.80
4.89, 0.00, 1.52
4.89, -1.53, 1.03
4.90, -4.60, 0.36
4.90, -6.14, -0.62
4.91, -9.20, -1.66
4.92, -10.74, -2.85
4.92, -12.27, -4.23
4.93, -15.34, -5.85
4.94, -15.34, -7.09
4.94, -15.34, -7.85
4.95, -13.81, -8.28
4.95, -10.74, -8.23
4.96, -1.53, -7.41
4.97, 6.14, -5.44
4.97, 15.34, -2.34
4.98, 19.94, 2.09
4.99, 27.61, 5.99
4.99, 29.15, 9.51
5.00, 26.08, 12.00
5.00, 26.08, 13.48
